type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size
ticker,1294544843,WLUNA-USD,1.34,24.85,53502258.126,0.95,25.16,69350630.686,1.32,1.34,buy,2022-05-11T19:15:24.240502Z,7992420,17.426
ticker,1294544845,WLUNA-USD,1.34,24.85,53502492.147,0.95,25.16,69350864.707,1.32,1.34,buy,2022-05-11T19:15:24.240502Z,7992421,234.021
ticker,1294544847,WLUNA-USD,1.34,24.85,53502698.597,0.95,25.16,69351071.157,1.32,1.34,buy,2022-05-11T19:15:24.240502Z,7992422,206.45
ticker,1294544849,WLUNA-USD,1.34,24.85,53502706.397,0.95,25.16,69351078.957,1.32,1.35,buy,2022-05-11T19:15:24.240502Z,7992423,7.8
ticker,1294544851,WLUNA-USD,1.35,24.85,53503275.041,0.95,25.16,69351647.601,1.32,1.35,buy,2022-05-11T19:15:24.240502Z,7992424,568.644
ticker,1294544853,WLUNA-USD,1.35,24.85,53503459.457,0.95,25.16,69351832.017,1.32,1.35,buy,2022-05-11T19:15:24.240502Z,7992425,184.416
ticker,1294544916,WLUNA-USD,1.33,24.85,53503466.639,0.95,25.16,69351839.199,1.33,1.34,sell,2022-05-11T19:15:24.398372Z,7992426,7.182
ticker,1294544918,WLUNA-USD,1.33,24.85,53503484.065,0.95,25.16,69351856.625,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992427,17.426
ticker,1294544920,WLUNA-USD,1.32,24.85,53503491.781,0.95,25.16,69351864.341,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992428,7.716
ticker,1294544922,WLUNA-USD,1.32,24.85,53503591.781,0.95,25.16,69351964.341,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992429,100.0
ticker,1294544924,WLUNA-USD,1.32,24.85,53503651.524,0.95,25.16,69352024.084,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992430,59.743
ticker,1294544926,WLUNA-USD,1.32,24.85,53503945.807,0.95,25.16,69352318.367,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992431,294.283
ticker,1294544928,WLUNA-USD,1.32,24.85,53503966.552,0.95,25.16,69352339.112,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992432,20.745
ticker,1294544930,WLUNA-USD,1.32,24.85,53503968.982,0.95,25.16,69352341.542,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992433,2.43
ticker,1294544932,WLUNA-USD,1.32,24.85,53504203.003,0.95,25.16,69352575.563,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992434,234.021
ticker,1294544934,WLUNA-USD,1.32,24.85,53504210.803,0.95,25.16,69352583.363,1.32,1.34,sell,2022-05-11T19:15:24.398372Z,7992435,7.8
ticker,1294544936,WLUNA-USD,1.32,24.85,53508710.803,0.95,25.16,69357083.363,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992436,4500.0
ticker,1294544938,WLUNA-USD,1.31,24.85,53508710.903,0.95,25.16,69357083.463,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992437,0.1
ticker,1294544940,WLUNA-USD,1.31,24.85,53508862.823,0.95,25.16,69357235.383,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992438,151.92
ticker,1294544942,WLUNA-USD,1.31,24.85,53509072.215,0.95,25.16,69357444.775,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992439,209.392
ticker,1294544944,WLUNA-USD,1.31,24.85,53510572.215,0.95,25.16,69358944.775,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992440,1500.0
ticker,1294544946,WLUNA-USD,1.31,24.85,53510691.194,0.95,25.16,69359063.754,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992441,118.979
ticker,1294544948,WLUNA-USD,1.31,24.85,53510941.323,0.95,25.16,69359313.883,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992442,250.129
ticker,1294544950,WLUNA-USD,1.31,24.85,53510959.439,0.95,25.16,69359331.999,1.31,1.34,sell,2022-05-11T19:15:24.398372Z,7992443,18.116
ticker,1294544973,WLUNA-USD,1.31,24.85,53512141.713,0.95,25.16,69360514.273,1.31,1.33,sell,2022-05-11T19:15:24.445777Z,7992444,1182.274
ticker,1294544975,WLUNA-USD,1.31,24.85,53514537.883,0.95,25.16,69362910.443,1.31,1.33,sell,2022-05-11T19:15:24.445777Z,7992445,2396.17
ticker,1294544977,WLUNA-USD,1.31,24.85,53514837.883,0.95,25.16,69363210.443,1.31,1.33,sell,2022-05-11T19:15:24.445777Z,7992446,300.0
ticker,1294544979,WLUNA-USD,1.31,24.85,53514937.883,0.95,25.16,69363310.443,1.31,1.33,sell,2022-05-11T19:15:24.445777Z,7992447,100.0
ticker,1294544981,WLUNA-USD,1.31,24.85,53518459.421,0.95,25.16,69366831.981,1.31,1.33,sell,2022-05-11T19:15:24.445777Z,7992448,3521.538
ticker,1294545060,WLUNA-USD,1.32,24.85,53519205.521,0.95,25.16,69367578.081,1.32,1.33,sell,2022-05-11T19:15:24.992754Z,7992449,746.1
ticker,1294545062,WLUNA-USD,1.32,24.85,53519212.703,0.95,25.16,69367585.263,1.31,1.33,sell,2022-05-11T19:15:24.992754Z,7992450,7.182
ticker,1294545079,WLUNA-USD,1.33,24.85,53519215.699,0.95,25.16,69367588.259,1.32,1.33,buy,2022-05-11T19:15:25.125911Z,7992451,2.996
ticker,1294545081,WLUNA-USD,1.33,24.85,53519272.703,0.95,25.16,69367645.263,1.32,1.33,buy,2022-05-11T19:15:25.125911Z,7992452,57.004
ticker,1294545103,WLUNA-USD,1.33,24.85,53519669.803,0.95,25.16,69368042.363,1.32,1.33,buy,2022-05-11T19:15:25.513289Z,7992453,397.1
ticker,1294545122,WLUNA-USD,1.32,24.85,53519676.985,0.95,25.16,69368049.545,1.31,1.33,sell,2022-05-11T19:15:25.581846Z,7992454,7.182
ticker,1294545154,WLUNA-USD,1.31,24.85,53520570.224,0.95,25.16,69368942.784,1.31,1.32,sell,2022-05-11T19:15:25.679432Z,7992455,893.239
ticker,1294545156,WLUNA-USD,1.31,24.85,53520572.594,0.95,25.16,69368945.154,1.31,1.32,sell,2022-05-11T19:15:25.679432Z,7992456,2.37
ticker,1294545158,WLUNA-USD,1.31,24.85,53520672.594,0.95,25.16,69369045.154,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992457,100.0
ticker,1294545160,WLUNA-USD,1.3,24.85,53520682.594,0.95,25.16,69369055.154,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992458,10.0
ticker,1294545162,WLUNA-USD,1.3,24.85,53520697.022,0.95,25.16,69369069.582,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992459,14.428
ticker,1294545164,WLUNA-USD,1.3,24.85,53520707.022,0.95,25.16,69369079.582,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992460,10.0
ticker,1294545166,WLUNA-USD,1.3,24.85,53520708.022,0.95,25.16,69369080.582,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992461,1.0
ticker,1294545168,WLUNA-USD,1.3,24.85,53520898.022,0.95,25.16,69369270.582,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992462,190.0
ticker,1294545170,WLUNA-USD,1.3,24.85,53520906.022,0.95,25.16,69369278.582,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992463,8.0
ticker,1294545172,WLUNA-USD,1.3,24.85,53521092.742,0.95,25.16,69369465.302,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992464,186.72
ticker,1294545174,WLUNA-USD,1.3,24.85,53530680.138,0.95,25.16,69379052.698,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992465,9587.396
ticker,1294545179,WLUNA-USD,1.3,24.85,53530807.481,0.95,25.16,69379180.041,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992466,127.343
ticker,1294545182,WLUNA-USD,1.3,24.85,53530907.481,0.95,25.16,69379280.041,1.3,1.32,sell,2022-05-11T19:15:25.679432Z,7992467,100.0
ticker,1294545197,WLUNA-USD,1.31,24.85,53530914.663,0.95,25.16,69379287.223,1.3,1.31,buy,2022-05-11T19:15:25.735878Z,7992468,7.182
ticker,1294545199,WLUNA-USD,1.31,24.85,53530917.91,0.95,25.16,69379290.47,1.3,1.32,buy,2022-05-11T19:15:25.735878Z,7992469,3.247
ticker,1294545201,WLUNA-USD,1.32,24.85,53531076.545,0.95,25.16,69379449.105,1.3,1.32,buy,2022-05-11T19:15:25.735878Z,7992470,158.635
ticker,1294545245,WLUNA-USD,1.3,24.85,53531083.727,0.95,25.16,69379456.287,1.3,1.31,sell,2022-05-11T19:15:26.016416Z,7992471,7.182
ticker,1294545250,WLUNA-USD,1.3,24.85,53531443.594,0.95,25.16,69379816.154,1.3,1.31,sell,2022-05-11T19:15:26.021416Z,7992472,359.867
ticker,1294545255,WLUNA-USD,1.31,24.85,53531450.776,0.95,25.16,69379823.336,1.3,1.32,buy,2022-05-11T19:15:26.060679Z,7992473,7.182
ticker,1294545257,WLUNA-USD,1.32,24.85,53531453.04,0.95,25.16,69379825.6,1.3,1.32,buy,2022-05-11T19:15:26.060679Z,7992474,2.264
ticker,1294545273,WLUNA-USD,1.31,24.85,53531460.222,0.95,25.16,69379832.782,1.3,1.32,buy,2022-05-11T19:15:26.166664Z,7992475,7.182
ticker,1294545275,WLUNA-USD,1.32,24.85,53531523.104,0.95,25.16,69379895.664,1.3,1.32,buy,2022-05-11T19:15:26.166664Z,7992476,62.882
ticker,1294545310,WLUNA-USD,1.31,24.85,53531530.286,0.95,25.16,69379902.846,1.3,1.31,buy,2022-05-11T19:15:26.814867Z,7992477,7.182
ticker,1294545312,WLUNA-USD,1.31,24.85,53531533.158,0.95,25.16,69379905.718,1.3,1.32,buy,2022-05-11T19:15:26.814867Z,7992478,2.872
ticker,1294545314,WLUNA-USD,1.32,24.85,53531561.783,0.95,25.16,69379934.343,1.3,1.32,buy,2022-05-11T19:15:26.814867Z,7992479,28.625
ticker,1294545348,WLUNA-USD,1.3,24.85,53531568.965,0.95,25.16,69379941.525,1.3,1.31,sell,2022-05-11T19:15:27.024201Z,7992480,7.182
ticker,1294545351,WLUNA-USD,1.3,24.85,53531576.147,0.95,25.16,69379948.707,1.3,1.31,sell,2022-05-11T19:15:27.040915Z,7992481,7.182
ticker,1294545363,WLUNA-USD,1.3,24.85,53531577.729,0.95,25.16,69379950.289,1.3,1.31,sell,2022-05-11T19:15:27.083452Z,7992482,1.582
ticker,1294545396,WLUNA-USD,1.31,24.85,53531627.729,0.95,25.16,69380000.289,1.3,1.31,buy,2022-05-11T19:15:27.843585Z,7992483,50.0
ticker,1294545414,WLUNA-USD,1.3,24.85,53532174.947,0.95,25.16,69380547.507,1.3,1.31,sell,2022-05-11T19:15:27.964983Z,7992484,547.218
ticker,1294545459,WLUNA-USD,1.31,24.85,53532459.75,0.95,25.16,69380832.31,1.3,1.31,buy,2022-05-11T19:15:28.174640Z,7992485,284.803
ticker,1294545461,WLUNA-USD,1.31,24.85,53532462.112,0.95,25.16,69380834.672,1.3,1.31,buy,2022-05-11T19:15:28.174640Z,7992486,2.362
ticker,1294545463,WLUNA-USD,1.31,24.85,53532555.674,0.95,25.16,69380928.234,1.3,1.31,buy,2022-05-11T19:15:28.174640Z,7992487,93.562
ticker,1294545509,WLUNA-USD,1.31,24.85,53532574.644,0.95,25.16,69380947.204,1.3,1.31,buy,2022-05-11T19:15:28.475225Z,7992488,18.97
ticker,1294545564,WLUNA-USD,1.31,24.85,53532955.812,0.95,25.16,69381328.372,1.3,1.31,buy,2022-05-11T19:15:28.817193Z,7992489,381.168
ticker,1294545566,WLUNA-USD,1.31,24.85,53532958.214,0.95,25.16,69381330.774,1.3,1.32,buy,2022-05-11T19:15:28.817193Z,7992490,2.402
ticker,1294545619,WLUNA-USD,1.32,24.85,53532965.396,0.95,25.16,69381337.956,1.3,1.32,buy,2022-05-11T19:15:28.904555Z,7992491,7.182
ticker,1294545634,WLUNA-USD,1.32,24.85,53532978.959,0.95,25.16,69381351.519,1.31,1.32,buy,2022-05-11T19:15:28.913516Z,7992492,13.563
ticker,1294545636,WLUNA-USD,1.32,24.85,53533216.118,0.95,25.16,69381588.678,1.31,1.33,buy,2022-05-11T19:15:28.913516Z,7992493,237.159
ticker,1294545659,WLUNA-USD,1.33,24.85,53533223.3,0.95,25.16,69381595.86,1.32,1.33,buy,2022-05-11T19:15:28.939553Z,7992494,7.182
ticker,1294545668,WLUNA-USD,1.32,24.85,53533972.578,0.95,25.16,69382345.138,1.32,1.33,sell,2022-05-11T19:15:28.983131Z,7992495,749.278
ticker,1294545670,WLUNA-USD,1.32,24.85,53533979.76,0.95,25.16,69382352.32,1.31,1.33,sell,2022-05-11T19:15:28.983131Z,7992496,7.182
ticker,1294545771,WLUNA-USD,1.33,24.85,53534310.795,0.95,25.16,69382683.355,1.32,1.33,buy,2022-05-11T19:15:29.439391Z,7992497,331.035
ticker,1294545773,WLUNA-USD,1.33,24.85,53534667.611,0.95,25.16,69383040.171,1.32,1.33,buy,2022-05-11T19:15:29.439391Z,7992498,356.816
ticker,1294545780,WLUNA-USD,1.33,24.85,53534674.793,0.95,25.16,69383047.353,1.32,1.33,buy,2022-05-11T19:15:29.451966Z,7992499,7.182
ticker,1294545783,WLUNA-USD,1.33,24.85,53534725.159,0.95,25.16,69383097.719,1.32,1.33,buy,2022-05-11T19:15:29.452035Z,7992500,50.366
ticker,1294545785,WLUNA-USD,1.33,24.85,53534956.181,0.95,25.16,69383328.741,1.32,1.33,buy,2022-05-11T19:15:29.452035Z,7992501,231.022
ticker,1294545787,WLUNA-USD,1.33,24.85,53534958.523,0.95,25.16,69383331.083,1.32,1.33,buy,2022-05-11T19:15:29.452035Z,7992502,2.342
ticker,1294545789,WLUNA-USD,1.33,24.85,53534979.268,0.95,25.16,69383351.828,1.32,1.34,buy,2022-05-11T19:15:29.452035Z,7992503,20.745
ticker,1294545802,WLUNA-USD,1.34,24.85,53534986.45,0.95,25.16,69383359.01,1.33,1.34,buy,2022-05-11T19:15:29.468840Z,7992504,7.182
ticker,1294545824,WLUNA-USD,1.34,24.85,53535092.757,0.95,25.16,69383465.317,1.33,1.34,buy,2022-05-11T19:15:29.507844Z,7992505,106.307
ticker,1294545826,WLUNA-USD,1.34,24.85,53535095.005,0.95,25.16,69383467.565,1.33,1.34,buy,2022-05-11T19:15:29.507844Z,7992506,2.248
ticker,1294545828,WLUNA-USD,1.34,24.85,53535097.288,0.95,25.16,69383469.848,1.33,1.35,buy,2022-05-11T19:15:29.507844Z,7992507,2.283
ticker,1294545830,WLUNA-USD,1.35,24.85,53535102.888,0.95,25.16,69383475.448,1.33,1.35,buy,2022-05-11T19:15:29.507844Z,7992508,5.6
ticker,1294545832,WLUNA-USD,1.35,24.85,53535135.123,0.95,25.16,69383507.683,1.33,1.35,buy,2022-05-11T19:15:29.507844Z,7992509,32.235
ticker,1294545835,WLUNA-USD,1.33,24.85,53535246.296,0.95,25.16,69383618.856,1.33,1.35,sell,2022-05-11T19:15:29.511134Z,7992510,111.173
ticker,1294545837,WLUNA-USD,1.33,24.85,53535253.478,0.95,25.16,69383626.038,1.31,1.35,sell,2022-05-11T19:15:29.511134Z,7992511,7.182
ticker,1294545958,WLUNA-USD,1.33,24.85,53535269.507,0.95,25.16,69383642.067,1.33,1.35,sell,2022-05-11T19:15:29.963834Z,7992512,16.029
ticker,1294546008,WLUNA-USD,1.34,24.85,53535276.689,0.95,25.16,69383649.249,1.34,1.35,sell,2022-05-11T19:15:30.349860Z,7992513,7.182
ticker,1294546010,WLUNA-USD,1.34,24.85,53535281.405,0.95,25.16,69383653.965,1.33,1.35,sell,2022-05-11T19:15:30.349860Z,7992514,4.716
ticker,1294546012,WLUNA-USD,1.33,24.85,53535286.121,0.95,25.16,69383658.681,1.32,1.35,sell,2022-05-11T19:15:30.349860Z,7992515,4.716
ticker,1294546029,WLUNA-USD,1.35,24.85,53535494.592,0.95,25.16,69383867.152,1.33,1.35,buy,2022-05-11T19:15:30.616589Z,7992516,208.471
ticker,1294546031,WLUNA-USD,1.35,24.85,53535506.221,0.95,25.16,69383878.781,1.33,1.35,buy,2022-05-11T19:15:30.616589Z,7992517,11.629
ticker,1294546039,WLUNA-USD,1.35,24.85,53535725.614,0.95,25.16,69384098.174,1.33,1.35,buy,2022-05-11T19:15:30.659648Z,7992518,219.393
ticker,1294546041,WLUNA-USD,1.35,24.85,53535727.196,0.95,25.16,69384099.756,1.33,1.35,buy,2022-05-11T19:15:30.659648Z,7992519,1.582
ticker,1294546043,WLUNA-USD,1.35,24.85,53535729.366,0.95,25.16,69384101.926,1.33,1.35,buy,2022-05-11T19:15:30.659648Z,7992520,2.17
ticker,1294546045,WLUNA-USD,1.35,24.85,53535750.111,0.95,25.16,69384122.671,1.33,1.36,buy,2022-05-11T19:15:30.659648Z,7992521,20.745
ticker,1294546047,WLUNA-USD,1.36,24.85,53535755.711,0.95,25.16,69384128.271,1.33,1.36,buy,2022-05-11T19:15:30.659648Z,7992522,5.6
ticker,1294546049,WLUNA-USD,1.36,24.85,53536316.877,0.95,25.16,69384689.437,1.33,1.36,buy,2022-05-11T19:15:30.659648Z,7992523,561.166
ticker,1294546051,WLUNA-USD,1.36,24.85,53536319.047,0.95,25.16,69384691.607,1.33,1.37,buy,2022-05-11T19:15:30.659648Z,7992524,2.17
ticker,1294546053,WLUNA-USD,1.37,24.85,53536534.272,0.95,25.16,69384906.832,1.33,1.37,buy,2022-05-11T19:15:30.659648Z,7992525,215.225
ticker,1294546055,WLUNA-USD,1.37,24.85,53536650.574,0.95,25.16,69385023.134,1.33,1.37,buy,2022-05-11T19:15:30.659648Z,7992526,116.302
ticker,1294546057,WLUNA-USD,1.37,24.85,53536656.174,0.95,25.16,69385028.734,1.33,1.37,buy,2022-05-11T19:15:30.659648Z,7992527,5.6
ticker,1294546059,WLUNA-USD,1.37,24.85,53536865.566,0.95,25.16,69385238.126,1.33,1.37,buy,2022-05-11T19:15:30.659648Z,7992528,209.392
ticker,1294546061,WLUNA-USD,1.37,24.85,53537260.917,0.95,25.16,69385633.477,1.33,1.38,buy,2022-05-11T19:15:30.659648Z,7992529,395.351
ticker,1294546063,WLUNA-USD,1.38,24.85,53537266.517,0.95,25.16,69385639.077,1.33,1.38,buy,2022-05-11T19:15:30.659648Z,7992530,5.6
ticker,1294546065,WLUNA-USD,1.38,24.85,53537424.454,0.95,25.16,69385797.014,1.33,1.38,buy,2022-05-11T19:15:30.659648Z,7992531,157.937
ticker,1294546118,WLUNA-USD,1.34,24.85,53537440.483,0.95,25.16,69385813.043,1.33,1.37,sell,2022-05-11T19:15:30.849289Z,7992532,16.029
ticker,1294546120,WLUNA-USD,1.33,24.85,53537770.792,0.95,25.16,69386143.352,1.33,1.37,sell,2022-05-11T19:15:30.849289Z,7992533,330.309
ticker,1294546122,WLUNA-USD,1.33,24.85,53537972.867,0.95,25.16,69386345.427,1.33,1.37,sell,2022-05-11T19:15:30.849289Z,7992534,202.075
ticker,1294546124,WLUNA-USD,1.33,24.85,53538052.758,0.95,25.16,69386425.318,1.33,1.37,sell,2022-05-11T19:15:30.849289Z,7992535,79.891
ticker,1294546126,WLUNA-USD,1.33,24.85,53538167.535,0.95,25.16,69386540.095,1.32,1.37,sell,2022-05-11T19:15:30.849289Z,7992536,114.777
ticker,1294546170,WLUNA-USD,1.33,24.85,53538324.662,0.95,25.16,69386697.222,1.33,1.35,sell,2022-05-11T19:15:31.091506Z,7992537,157.127
ticker,1294546196,WLUNA-USD,1.33,24.85,53538486.609,0.95,25.16,69386859.169,1.33,1.36,sell,2022-05-11T19:15:31.194074Z,7992538,161.947
ticker,1294546198,WLUNA-USD,1.33,24.85,53538510.837,0.95,25.16,69386883.397,1.32,1.36,sell,2022-05-11T19:15:31.194074Z,7992539,24.228
ticker,1294546200,WLUNA-USD,1.32,24.85,53538747.996,0.95,25.16,69387120.556,1.32,1.36,sell,2022-05-11T19:15:31.194074Z,7992540,237.159
ticker,1294546202,WLUNA-USD,1.32,24.85,53538799.581,0.95,25.16,69387172.141,1.32,1.36,sell,2022-05-11T19:15:31.194074Z,7992541,51.585
ticker,1294546225,WLUNA-USD,1.34,24.85,53539894.281,0.95,25.16,69388266.841,1.32,1.36,sell,2022-05-11T19:15:31.389984Z,7992542,1094.7
ticker,1294546234,WLUNA-USD,1.36,24.85,53539902.081,0.95,25.16,69388274.641,1.32,1.36,buy,2022-05-11T19:15:31.423330Z,7992543,7.8
ticker,1294546236,WLUNA-USD,1.36,24.85,53539909.502,0.95,25.16,69388282.062,1.32,1.36,buy,2022-05-11T19:15:31.423330Z,7992544,7.421
ticker,1294546311,WLUNA-USD,1.34,24.85,53541004.202,0.95,25.16,69389376.762,1.33,1.34,buy,2022-05-11T19:15:31.823313Z,7992545,1094.7
ticker,1294546313,WLUNA-USD,1.34,24.85,53541006.263,0.95,25.16,69389378.823,1.33,1.34,buy,2022-05-11T19:15:31.823313Z,7992546,2.061
ticker,1294546315,WLUNA-USD,1.34,24.85,53541021.389,0.95,25.16,69389393.949,1.33,1.35,buy,2022-05-11T19:15:31.823313Z,7992547,15.126
ticker,1294546317,WLUNA-USD,1.35,24.85,53541268.189,0.95,25.16,69389640.749,1.33,1.36,buy,2022-05-11T19:15:31.823313Z,7992548,246.8
ticker,1294546319,WLUNA-USD,1.36,24.85,53541618.39,0.95,25.16,69389990.95,1.33,1.37,buy,2022-05-11T19:15:31.823313Z,7992549,350.201
ticker,1294546321,WLUNA-USD,1.37,24.85,53541632.39,0.95,25.16,69390004.95,1.33,1.37,buy,2022-05-11T19:15:31.823313Z,7992550,14.0
ticker,1294546323,WLUNA-USD,1.37,24.85,53541745.154,0.95,25.16,69390117.714,1.33,1.37,buy,2022-05-11T19:15:31.823313Z,7992551,112.764
ticker,1294546325,WLUNA-USD,1.37,24.85,53541991.954,0.95,25.16,69390364.514,1.33,1.37,buy,2022-05-11T19:15:31.823313Z,7992552,246.8
ticker,1294546327,WLUNA-USD,1.37,24.85,53542229.113,0.95,25.16,69390601.673,1.33,1.37,buy,2022-05-11T19:15:31.823313Z,7992553,237.159
ticker,1294546329,WLUNA-USD,1.37,24.85,53542236.295,0.95,25.16,69390608.855,1.33,1.38,buy,2022-05-11T19:15:31.823313Z,7992554,7.182
ticker,1294546368,WLUNA-USD,1.37,24.85,53542250.295,0.95,25.16,69390622.855,1.34,1.38,buy,2022-05-11T19:15:31.908718Z,7992555,14.0
ticker,1294546370,WLUNA-USD,1.38,24.85,53542326.291,0.95,25.16,69390698.851,1.34,1.38,buy,2022-05-11T19:15:31.908718Z,7992556,75.996
ticker,1294546372,WLUNA-USD,1.38,24.85,53542513.876,0.95,25.16,69390886.436,1.34,1.38,buy,2022-05-11T19:15:31.908718Z,7992557,187.585
ticker,1294546379,WLUNA-USD,1.34,24.85,53543046.415,0.95,25.16,69391418.975,1.33,1.36,sell,2022-05-11T19:15:31.922774Z,7992558,532.539
ticker,1294546381,WLUNA-USD,1.33,24.85,53543051.994,0.95,25.16,69391424.554,1.33,1.36,sell,2022-05-11T19:15:31.922774Z,7992559,5.579
ticker,1294546383,WLUNA-USD,1.33,24.85,53543059.415,0.95,25.16,69391431.975,1.33,1.36,sell,2022-05-11T19:15:31.922774Z,7992560,7.421
ticker,1294546385,WLUNA-USD,1.33,24.85,53543067.215,0.95,25.16,69391439.775,1.33,1.36,sell,2022-05-11T19:15:31.922774Z,7992561,7.8
ticker,1294546387,WLUNA-USD,1.33,24.85,53543074.397,0.95,25.16,69391446.957,1.33,1.36,sell,2022-05-11T19:15:31.922774Z,7992562,7.182
ticker,1294546389,WLUNA-USD,1.33,24.85,53543088.397,0.95,25.16,69391460.957,1.33,1.36,sell,2022-05-11T19:15:31.922774Z,7992563,14.0
ticker,1294546391,WLUNA-USD,1.33,24.85,53543158.513,0.95,25.16,69391531.073,1.32,1.36,sell,2022-05-11T19:15:31.922774Z,7992564,70.116
ticker,1294546453,WLUNA-USD,1.34,24.85,53543165.934,0.95,25.16,69391538.494,1.33,1.36,sell,2022-05-11T19:15:32.014156Z,7992565,7.421
ticker,1294546455,WLUNA-USD,1.33,24.85,53543540.973,0.95,25.16,69391913.533,1.32,1.36,sell,2022-05-11T19:15:32.014156Z,7992566,375.039
ticker,1294546525,WLUNA-USD,1.36,24.85,53543554.973,0.95,25.16,69391927.533,1.35,1.36,buy,2022-05-11T19:15:32.179927Z,7992567,14.0
ticker,1294546527,WLUNA-USD,1.36,24.85,53543575.718,0.95,25.16,69391948.278,1.35,1.37,buy,2022-05-11T19:15:32.179927Z,7992568,20.745
ticker,1294546529,WLUNA-USD,1.37,24.85,53543583.518,0.95,25.16,69391956.078,1.35,1.37,buy,2022-05-11T19:15:32.179927Z,7992569,7.8
ticker,1294546531,WLUNA-USD,1.37,24.85,53543973.731,0.95,25.16,69392346.291,1.35,1.38,buy,2022-05-11T19:15:32.179927Z,7992570,390.213
ticker,1294546533,WLUNA-USD,1.38,24.85,53548155.249,0.95,25.16,69396527.809,1.35,1.38,buy,2022-05-11T19:15:32.179927Z,7992571,4181.518
ticker,1294546566,WLUNA-USD,1.36,24.85,53548175.994,0.95,25.16,69396548.554,1.35,1.37,buy,2022-05-11T19:15:32.247006Z,7992572,20.745
ticker,1294546568,WLUNA-USD,1.37,24.85,53548189.994,0.95,25.16,69396562.554,1.35,1.38,buy,2022-05-11T19:15:32.247006Z,7992573,14.0
ticker,1294546570,WLUNA-USD,1.38,24.85,53548296.067,0.95,25.16,69396668.627,1.35,1.38,buy,2022-05-11T19:15:32.247006Z,7992574,106.073
ticker,1294546598,WLUNA-USD,1.37,24.85,53548310.067,0.95,25.16,69396682.627,1.36,1.37,buy,2022-05-11T19:15:32.424010Z,7992575,14.0
ticker,1294546600,WLUNA-USD,1.37,24.85,53548317.488,0.95,25.16,69396690.048,1.36,1.38,buy,2022-05-11T19:15:32.424010Z,7992576,7.421
ticker,1294546602,WLUNA-USD,1.38,24.85,53548476.301,0.95,25.16,69396848.861,1.36,1.38,buy,2022-05-11T19:15:32.424010Z,7992577,158.813
ticker,1294546624,WLUNA-USD,1.35,24.85,53548484.101,0.95,25.16,69396856.661,1.35,1.38,sell,2022-05-11T19:15:32.551596Z,7992578,7.8
ticker,1294546626,WLUNA-USD,1.35,24.85,53548504.846,0.95,25.16,69396877.406,1.35,1.38,sell,2022-05-11T19:15:32.551596Z,7992579,20.745
ticker,1294546628,WLUNA-USD,1.35,24.85,53548518.846,0.95,25.16,69396891.406,1.35,1.38,sell,2022-05-11T19:15:32.551596Z,7992580,14.0
ticker,1294546630,WLUNA-USD,1.35,24.85,53548524.446,0.95,25.16,69396897.006,1.35,1.38,sell,2022-05-11T19:15:32.551596Z,7992581,5.6
ticker,1294546632,WLUNA-USD,1.35,24.85,53549248.946,0.95,25.16,69397621.506,1.34,1.38,sell,2022-05-11T19:15:32.551596Z,7992582,724.5
ticker,1294546634,WLUNA-USD,1.34,24.85,53549623.985,0.95,25.16,69397996.545,1.33,1.38,sell,2022-05-11T19:15:32.551596Z,7992583,375.039
ticker,1294546636,WLUNA-USD,1.33,24.85,53549738.762,0.95,25.16,69398111.322,1.33,1.38,sell,2022-05-11T19:15:32.551596Z,7992584,114.777
ticker,1294546638,WLUNA-USD,1.33,24.85,53549940.837,0.95,25.16,69398313.397,1.33,1.38,sell,2022-05-11T19:15:32.551596Z,7992585,202.075
ticker,1294546640,WLUNA-USD,1.33,24.85,53549943.687,0.95,25.16,69398316.247,1.33,1.38,sell,2022-05-11T19:15:32.551596Z,7992586,2.85
